Iteration	Y	var_1	var_2
1.0	16.660745822151785	0.06524879055820032	0.5157689104312528
2.0	0.9310445759200374	0.01830371802383851	0.5351398509607712
3.0	2.000633126535182	0.043201893937746795	0.7293777519807388
4.0	2.048798358310929	0.050822659209716375	0.6367613819816003
5.0	2.924875559870514	0.036748538443090506	0.5715472689783536
6.0	2.6650244759826047	0.035246935848215574	0.7331122444103085
7.0	2.5742902140268464	0.06122760389857417	0.6503583667606353
8.0	3.048274245237556	0.0329572575459591	0.7496507821766761
9.0	6.541125460115979	0.06168384395880508	0.5905240073639858
10.0	1.0823137707007664	0.05061433626269001	0.6730566946460984
11.0	1.6982232454357655	0.04444654865153303	0.6255547510192578
12.0	3.0395448687865008	0.03112386561956179	0.7386993379111528
13.0	3.0523339690106264	0.03536277569285135	0.5624820040113524
14.0	1.1308063219364861	0.0678432782350082	0.7571280516702915
15.0	1.4724154580544693	0.03530327166289873	0.6733932846490178
16.0	1.3059214958287102	0.04741837599805233	0.7115548695367961
17.0	0.8822073352033865	0.015143757321277476	0.5156796701173498
18.0	2.068996592210794	0.026871016881914393	0.6600994964633051
19.0	16.472437853556418	0.06590659162830804	0.5189696869244254
20.0	0.8872845043790355	0.021967356028355672	0.564542317474121
21.0	4.468232175115569	0.010522710638264484	0.7433926535409424
22.0	2.1544923844466766	0.05297815152872786	0.7721123573915123
23.0	4.194764341376774	0.06607097979380985	0.6309739034864675
24.0	0.9952545636516456	0.0224820072116986	0.5798707730190992
25.0	1.07664152423103	0.062306131194573	0.7369616664824831
26.0	1.1564358254105955	0.026184243517840995	0.5744277816313424
27.0	3.579611855691031	0.033438532033122664	0.797773595978486
28.0	1.1709691118580785	0.06827339471594346	0.7612137426207464
29.0	1.6930599964728812	0.0680583717170867	0.7908504041722583
30.0	4.486320154899295	0.01113122783396976	0.7472829622446107
31.0	1.766727953497148	0.03118557059446945	0.6674982042997739
32.0	1.8485893295784974	0.04726209372747824	0.7363061169884216
33.0	2.690519006735262	0.04259247348990686	0.7690160884685519
34.0	6.636814913594836	0.03514797793874389	0.5150252217837525
35.0	0.8961733539624823	0.04139095371886377	0.6556154625940228
36.0	1.2458114114880623	0.03537754155797812	0.6641392715835586
37.0	3.393110286153046	0.04138145624423342	0.5770488484660123
38.0	2.9005793831264906	0.014554769817243702	0.6191770340002758
39.0	1.670516509156018	0.06328995315493942	0.6801072109060922
40.0	1.2361568981206736	0.06999907748442527	0.7147301758762317
41.0	0.954106594769323	0.06927954753176353	0.7433919111254275
42.0	4.511041760747473	0.014368110798951419	0.7942257324097706
43.0	1.1185965278534067	0.011107656572005416	0.5005443094285907
44.0	1.004530428858368	0.03215214923948375	0.6324680164687536
45.0	3.7099265592468895	0.014783406542277269	0.6820248601645512
46.0	6.266854849385824	0.06739773722862287	0.6046409166324184
47.0	1.1949702815474645	0.04227195495007523	0.6882539911546097
48.0	2.004131634863045	0.013466371758763479	0.5553527308281503
49.0	1.0436648745057782	0.04558017222209636	0.6884390507700153
50.0	5.287678114997194	0.05995688853401773	0.6021267470797984
51.0	1.708218062939678	0.016523817692396678	0.5
52.0	1.0426355207279987	0.013425139233884864	0.5157956421896812
